"Activity Date","Process Date","Settle Date","Instrument","Description","Trans Code","Quantity","Price","Amount"
"10/20/2023","10/20/2023","10/23/2023","QCOM","QCOM 10/20/2023 Put $108.00","STC","2","$0.01","$1.98"
"10/20/2023","10/20/2023","10/23/2023","TGT","TGT 10/27/2023 Call $114.00","BTO","3","$0.52","($156.00)"
"10/20/2023","10/20/2023","10/23/2023","PLTR","PLTR 10/27/2023 Put $15.00","STC","3","$0.20","$59.98"
"10/20/2023","10/20/2023","10/23/2023","PLTR","PLTR 10/27/2023 Put $15.00","BTO","3","$0.15","($45.00)"
"10/20/2023","10/20/2023","10/23/2023","ADSK","ADSK 10/27/2023 Call $212.50","BTO","1","$1.20","($120.00)"
"10/20/2023","10/20/2023","10/23/2023","TMO","TMO 10/27/2023 Put $415.00","BTO","1","$1.00","($100.00)"
"10/20/2023","10/20/2023","10/23/2023","PLUG","PLUG 10/20/2023 Put $6.50","STC","4","$0.18","$71.98"
"10/20/2023","10/20/2023","10/23/2023","PLUG","PLUG 10/20/2023 Put $6.50","STC","1","$0.18","$17.98"
"10/20/2023","10/20/2023","10/23/2023","QCOM","QCOM 10/20/2023 Put $112.00","STC","2","$1.61","$321.98"
"10/19/2023","10/19/2023","10/20/2023","AMZN","AMZN 10/20/2023 Call $132.00","BTO","2","$0.37","($74.00)"
"10/19/2023","10/19/2023","10/20/2023","AMZN","AMZN 10/20/2023 Call $133.00","BTO","2","$0.59","($118.00)"
"10/19/2023","10/19/2023","10/20/2023","PANW","PANW 10/20/2023 Put $260.00","STC","1","$2.96","$295.98"
"10/19/2023","10/19/2023","10/20/2023","MCD","MCD 10/20/2023 Call $260.00","STC","2","$0.75","$149.98"
"10/19/2023","10/19/2023","10/20/2023","QCOM","QCOM 10/20/2023 Put $112.00","BTO","1","$0.59","($59.00)"
"10/19/2023","10/19/2023","10/20/2023","QCOM","QCOM 10/20/2023 Put $112.00","BTO","1","$0.59","($59.00)"
"10/18/2023","10/18/2023","10/19/2023","TGT","TGT 10/20/2023 Put $107.00","BTO","2","$0.33","($66.00)"
"10/18/2023","10/18/2023","10/19/2023","MCD","MCD 10/20/2023 Call $260.00","BTO","1","$0.54","($54.00)"
"10/18/2023","10/18/2023","10/19/2023","MCD","MCD 10/20/2023 Call $260.00","BTO","1","$0.54","($54.00)"
"10/18/2023","10/18/2023","10/19/2023","RIVN","RIVN 10/20/2023 Put $18.50","STC","1","$0.82","$81.98"
"10/18/2023","10/18/2023","10/19/2023","RIVN","RIVN 10/20/2023 Put $18.00","STC","2","$0.50","$99.98"
"10/18/2023","10/18/2023","10/19/2023","RIVN","RIVN 10/20/2023 Put $18.00","BTO","1","$0.41","($41.00)"
"10/18/2023","10/18/2023","10/19/2023","RIVN","RIVN 10/20/2023 Put $18.00","BTO","1","$0.41","($41.00)"
"10/17/2023","10/17/2023","10/19/2023","AMZN","Amazon
CUSIP: 023135106","Buy","0.1","$131.08","($13.11)"
"10/17/2023","10/17/2023","10/18/2023","ADBE","ADBE 10/20/2023 Call $580.00","STC","2","$1.15","$229.98"
"10/17/2023","10/17/2023","10/18/2023","ADBE","ADBE 10/20/2023 Call $580.00","BTO","1","$0.91","($91.00)"
"10/17/2023","10/17/2023","10/18/2023","ADBE","ADBE 10/20/2023 Call $580.00","BTO","1","$0.91","($91.00)"
"10/17/2023","10/17/2023","10/19/2023","MNTS","Momentus
CUSIP: 60879E200","Buy","10","$5.20","($52.00)"
"10/17/2023","10/17/2023","10/18/2023","PANW","PANW 10/20/2023 Put $260.00","BTO","1","$1.70","($170.00)"
"10/17/2023","10/17/2023","10/18/2023","FCEL","FCEL 10/20/2023 Call $1.50","BTO","13","$0.03","($39.00)"
"10/17/2023","10/17/2023","10/18/2023","FCEL","FCEL 10/20/2023 Call $1.50","BTO","5","$0.03","($15.00)"
"10/17/2023","10/17/2023","10/18/2023","FCEL","FCEL 10/20/2023 Call $1.50","BTO","20","$0.03","($60.00)"
"10/17/2023","10/17/2023","10/18/2023","FCEL","FCEL 10/20/2023 Call $1.50","BTO","12","$0.03","($36.00)"
"10/17/2023","10/17/2023","10/18/2023","AI","AI 10/20/2023 Call $27.00","STC","4","$0.32","$127.98"
"10/17/2023","10/17/2023","10/18/2023","QCOM","QCOM 10/20/2023 Put $108.00","BTO","2","$0.59","($118.00)"
"10/17/2023","10/17/2023","10/18/2023","PLTR","PLTR 10/20/2023 Call $19.00","BTO","10","$0.09","($90.00)"
"10/17/2023","10/17/2023","10/18/2023","AI","AI 10/20/2023 Call $27.00","BTO","1","$0.16","($16.00)"
"10/17/2023","10/17/2023","10/18/2023","AI","AI 10/20/2023 Call $27.00","BTO","2","$0.16","($32.00)"
"10/17/2023","10/17/2023","10/18/2023","AI","AI 10/20/2023 Call $27.00","BTO","1","$0.16","($16.00)"
"10/17/2023","10/17/2023","10/18/2023","QCOM","QCOM 10/20/2023 Put $106.00","BTO","3","$0.65","($195.00)"
"10/16/2023","10/16/2023","10/17/2023","SNAP","SNAP 10/20/2023 Call $11.00","BTO","3","$0.04","($12.00)"
"10/16/2023","10/16/2023","10/17/2023","RIVN","RIVN 10/20/2023 Put $18.50","BTO","1","$0.19","($19.00)"
"10/16/2023","10/16/2023","10/17/2023","NVDA","NVDA 10/20/2023 Call $470.00","STC","1","$4.10","$409.98"
"10/16/2023","10/16/2023","10/17/2023","NKE","NKE 10/20/2023 Put $99.00","BTO","1","$0.25","($25.00)"
"10/16/2023","10/16/2023","10/17/2023","NKE","NKE 10/20/2023 Put $99.00","BTO","1","$0.25","($25.00)"
"10/16/2023","10/16/2023","10/17/2023","NKE","NKE 10/20/2023 Call $103.00","STC","6","$0.67","$401.98"
"10/16/2023","10/16/2023","10/17/2023","NKE","NKE 10/20/2023 Call $103.00","STC","3","$0.67","$200.98"
"10/16/2023","10/16/2023","10/17/2023","NKE","NKE 10/20/2023 Call $103.00","STC","1","$0.67","$66.98"
"10/16/2023","10/16/2023","10/17/2023","PLUG","PLUG 10/20/2023 Put $6.50","BTO","5","$0.05","($25.00)"
"10/16/2023","10/16/2023","10/17/2023","PFE","PFE 10/20/2023 Call $35.00","BTO","1","$0.09","($9.00)"
"10/16/2023","10/16/2023","10/17/2023","PFE","PFE 10/20/2023 Call $35.00","BTO","2","$0.09","($18.00)"
"10/16/2023","10/16/2023","10/17/2023","PFE","PFE 10/20/2023 Call $35.00","BTO","17","$0.09","($153.00)"
"10/16/2023","10/16/2023","10/17/2023","NKE","NKE 10/20/2023 Call $103.00","BTO","4","$0.37","($148.00)"
"10/16/2023","10/16/2023","10/17/2023","NKE","NKE 10/20/2023 Call $103.00","BTO","5","$0.37","($185.00)"
"10/16/2023","10/16/2023","10/17/2023","NKE","NKE 10/20/2023 Call $103.00","BTO","1","$0.37","($37.00)"
"10/16/2023","10/16/2023","10/17/2023","NVDA","NVDA 10/20/2023 Call $470.00","BTO","1","$3.67","($367.00)"
"10/13/2023","10/13/2023","10/16/2023","TSLA","Option Expiration for TSLA 10/13/2023 Call $275.00","OEXP","1S","",""
"10/13/2023","10/13/2023","10/16/2023","NKE","Option Expiration for NKE 10/13/2023 Call $102.00","OEXP","10S","",""
"10/13/2023","10/13/2023","10/16/2023","DE","Option Expiration for DE 10/13/2023 Call $390.00","OEXP","2S","",""
"10/13/2023","10/13/2023","10/16/2023","NFLX","Option Expiration for NFLX 10/13/2023 Call $375.00","OEXP","1S","",""
"10/13/2023","10/13/2023","10/16/2023","TSLA","Option Expiration for TSLA 10/13/2023 Call $265.00","OEXP","1S","",""
"10/13/2023","10/13/2023","10/16/2023","ADBE","Option Expiration for ADBE 10/13/2023 Call $590.00","OEXP","2S","",""
"10/13/2023","10/13/2023","10/16/2023","TSLA","Option Expiration for TSLA 10/13/2023 Call $277.50","OEXP","2S","",""
"10/13/2023","10/13/2023","10/16/2023","ADBE","Option Expiration for ADBE 10/13/2023 Call $585.00","OEXP","2S","",""
"10/13/2023","10/13/2023","10/16/2023","CVNA","CVNA 10/20/2023 Put $34.00","STC","1","$1.77","$176.98"
"10/13/2023","10/13/2023","10/16/2023","NKE","NKE 10/20/2023 Call $102.00","STC","2","$0.52","$103.98"
"10/13/2023","10/13/2023","10/16/2023","EOG","EOG 10/20/2023 Call $136.00","STC","1","$1.60","$159.98"
"10/13/2023","10/13/2023","10/16/2023","EOG","EOG 10/20/2023 Call $136.00","BTO","1","$1.20","($120.00)"
"10/13/2023","10/13/2023","10/16/2023","NKE","NKE 10/20/2023 Call $102.00","BTO","1","$0.66","($66.00)"
"10/13/2023","10/13/2023","10/16/2023","NKE","NKE 10/20/2023 Call $102.00","BTO","1","$0.66","($66.00)"
"10/13/2023","10/13/2023","10/16/2023","AAPL","AAPL 10/20/2023 Put $177.50","STC","2","$1.34","$267.98"
"10/13/2023","10/13/2023","10/16/2023","META","META 10/20/2023 Put $315.00","STC","1","$3.10","$309.98"
"10/13/2023","10/13/2023","10/16/2023","META","META 10/20/2023 Put $315.00","BTO","1","$2.25","($225.00)"
"10/13/2023","10/13/2023","10/16/2023","AMZN","AMZN 10/20/2023 Call $135.00","BTO","1","$1.13","($113.00)"
"10/13/2023","10/13/2023","10/16/2023","AAPL","AAPL 10/20/2023 Put $177.50","BTO","2","$0.70","($140.00)"
"10/13/2023","10/13/2023","10/16/2023","CVNA","CVNA 10/20/2023 Put $34.00","BTO","1","$1.96","($196.00)"
"10/12/2023","10/12/2023","10/13/2023","MSFT","MSFT 10/13/2023 Put $325.00","STC","1","$0.60","$59.98"
"10/12/2023","10/12/2023","10/13/2023","ADBE","ADBE 10/13/2023 Call $585.00","BTO","1","$0.71","($71.00)"
"10/12/2023","10/12/2023","10/13/2023","ADBE","ADBE 10/13/2023 Call $585.00","BTO","1","$0.71","($71.00)"
"10/12/2023","10/12/2023","10/13/2023","ADBE","ADBE 10/13/2023 Put $550.00","STC","1","$0.48","$47.98"
"10/12/2023","10/12/2023","10/13/2023","ADBE","ADBE 10/13/2023 Call $585.00","STC","1","$1.68","$167.98"
"10/12/2023","10/12/2023","10/13/2023","ADBE","ADBE 10/13/2023 Call $590.00","BTO","2","$0.90","($180.00)"
"10/12/2023","10/12/2023","10/13/2023","ADBE","ADBE 10/13/2023 Call $585.00","BTO","1","$1.34","($134.00)"
"10/12/2023","10/12/2023","10/13/2023","ADBE","ADBE 10/13/2023 Put $550.00","BTO","1","$0.54","($54.00)"
"10/12/2023","10/12/2023","10/13/2023","ADBE","ADBE 10/13/2023 Call $570.00","STC","1","$3.90","$389.98"
"10/12/2023","10/12/2023","10/13/2023","MSFT","MSFT 10/13/2023 Put $325.00","BTO","1","$0.42","($42.00)"
"10/12/2023","10/12/2023","10/13/2023","NKE","NKE 10/13/2023 Call $102.00","BTO","10","$0.06","($60.00)"
"10/12/2023","10/12/2023","10/13/2023","ADBE","ADBE 10/13/2023 Call $570.00","BTO","1","$2.20","($220.00)"
"10/12/2023","10/12/2023","10/13/2023","TSLA","TSLA 10/13/2023 Call $265.00","BTO","1","$1.78","($178.00)"
"10/12/2023","10/12/2023","10/13/2023","NFLX","NFLX 10/13/2023 Call $375.00","BTO","1","$1.00","($100.00)"
"10/12/2023","10/12/2023","10/13/2023","DE","DE 10/13/2023 Call $390.00","BTO","2","$1.67","($334.00)"
"10/11/2023","10/11/2023","10/12/2023","TSLA","TSLA 10/13/2023 Call $277.50","BTO","2","$0.53","($106.00)"
"10/11/2023","10/11/2023","10/12/2023","NFLX","NFLX 10/13/2023 Put $365.00","STC","1","$2.00","$199.98"
"10/11/2023","10/11/2023","10/12/2023","NFLX","NFLX 10/13/2023 Put $380.00","STC","1","$9.00","$899.98"
"10/11/2023","10/11/2023","10/12/2023","NFLX","NFLX 10/13/2023 Put $365.00","BTO","1","$1.57","($157.00)"
"10/10/2023","10/10/2023","10/11/2023","TSLA","TSLA 10/13/2023 Call $275.00","BTO","1","$1.95","($195.00)"
"10/9/2023","10/9/2023","10/10/2023","NFLX","NFLX 10/13/2023 Put $380.00","BTO","1","$2.91","($291.00)"
"10/6/2023","10/6/2023","10/9/2023","TSLA","Option Expiration for TSLA 10/6/2023 Put $235.00","OEXP","2S","",""
"10/6/2023","10/6/2023","10/9/2023","TSLA","Option Expiration for TSLA 10/6/2023 Put $240.00","OEXP","5S","",""
"10/6/2023","10/6/2023","10/9/2023","TSLA","Option Expiration for TSLA 10/6/2023 Put $230.00","OEXP","2S","",""
"10/6/2023","10/6/2023","10/9/2023","NFLX","Option Expiration for NFLX 10/6/2023 Put $360.00","OEXP","2S","",""
"10/6/2023","10/6/2023","10/10/2023","TSLA","TSLA 10/6/2023 Put $250.00","STC","2","$0.15","$29.98"
"10/5/2023","10/5/2023","10/5/2023","JEPI","Cash Div: R/D 2023-10-03 P/D 2023-10-05 - 5 shares at 0.36333","CDIV","","","$1.82"
"10/5/2023","10/5/2023","10/6/2023","NVDA","NVDA 10/6/2023 Call $450.00","STC","1","$3.15","$314.98"
"10/5/2023","10/5/2023","10/6/2023","NFLX","NFLX 10/6/2023 Put $360.00","BTO","2","$0.94","($188.00)"
"10/4/2023","10/4/2023","10/5/2023","TSLA","TSLA 10/6/2023 Put $240.00","BTO","5","$0.14","($70.00)"
"10/4/2023","10/4/2023","10/5/2023","TSLA","TSLA 10/6/2023 Put $250.00","BTO","2","$0.70","($140.00)"
"10/4/2023","10/4/2023","10/5/2023","TSLA","TSLA 10/6/2023 Call $275.00","STC","1","$0.39","$38.98"
"10/4/2023","10/4/2023","10/5/2023","TSLA","TSLA 10/6/2023 Call $275.00","BTO","1","$0.33","($33.00)"
"10/3/2023","10/3/2023","10/4/2023","TSLA","TSLA 10/6/2023 Put $235.00","BTO","2","$0.87","($174.00)"
"10/3/2023","10/3/2023","10/4/2023","NVDA","NVDA 10/6/2023 Call $450.00","BTO","1","$2.95","($295.00)"
"10/2/2023","10/2/2023","10/3/2023","TSLA","TSLA 10/6/2023 Call $270.00","STC","2","$0.73","$145.98"
"10/2/2023","10/2/2023","10/3/2023","TSLA","TSLA 10/6/2023 Call $270.00","BTO","2","$0.72","($144.00)"
"10/2/2023","10/2/2023","10/3/2023","CVNA","CVNA 10/6/2023 Put $39.00","STC","1","$0.90","$89.98"
"10/2/2023","10/2/2023","10/3/2023","TSLA","TSLA 10/6/2023 Put $230.00","BTO","2","$1.50","($300.00)"
"9/29/2023","9/29/2023","10/2/2023","CVNA","Option Expiration for CVNA 9/29/2023 Put $38.00","OEXP","1S","",""
"9/29/2023","9/29/2023","10/2/2023","AMZN","Option Expiration for AMZN 9/29/2023 Call $136.00","OEXP","2S","",""
"9/29/2023","9/29/2023","10/2/2023","NFLX","Option Expiration for NFLX 9/29/2023 Call $395.00","OEXP","1S","",""
"9/29/2023","9/29/2023","9/29/2023","","Interest Payment","INT","","","$0.93"
"9/29/2023","9/29/2023","10/2/2023","UPST","UPST 9/29/2023 Call $30.00","STC","1","$0.01","$0.98"
"9/29/2023","9/29/2023","10/2/2023","CVNA","CVNA 10/6/2023 Put $39.00","BTO","1","$0.98","($98.03)"
"9/28/2023","9/28/2023","9/28/2023","GS","Cash Div: R/D 2023-08-31 P/D 2023-09-28 - 0.2 shares at 2.75","CDIV","","","$0.55"
"9/27/2023","9/27/2023","9/28/2023","BA","BA 9/29/2023 Put $190.00","STC","2","$0.71","$141.98"
"9/26/2023","9/26/2023","9/27/2023","BA","BA 9/29/2023 Put $190.00","BTO","1","$0.50","($50.00)"
"9/26/2023","9/26/2023","9/27/2023","BA","BA 9/29/2023 Put $190.00","BTO","1","$0.50","($50.00)"
"9/26/2023","9/26/2023","9/27/2023","RIVN","RIVN 9/29/2023 Call $23.50","STC","7","$0.10","$69.97"
"9/26/2023","9/26/2023","9/27/2023","RIVN","RIVN 9/29/2023 Call $23.50","STC","3","$0.10","$29.98"
"9/25/2023","9/25/2023","9/26/2023","NFLX","NFLX 9/29/2023 Call $395.00","BTO","1","$2.00","($200.00)"
"9/25/2023","9/25/2023","9/26/2023","RIVN","RIVN 9/29/2023 Call $23.50","BTO","10","$0.07","($70.00)"
"9/25/2023","9/25/2023","9/26/2023","CVNA","CVNA 9/29/2023 Put $38.00","BTO","1","$1.00","($100.00)"
"9/25/2023","9/25/2023","9/26/2023","AMZN","AMZN 9/29/2023 Call $136.00","BTO","2","$0.31","($62.00)"
"9/25/2023","9/25/2023","9/26/2023","UPST","UPST 9/29/2023 Call $30.00","BTO","1","$0.15","($15.00)"
"9/25/2023","9/25/2023","9/25/2023","","Instant bank transfer - account ending in 1354","RTP","","","($98.50)"
"9/25/2023","9/25/2023","9/25/2023","","Instant bank transfer - withdrawal fee","RTP","","","($1.50)"
"9/22/2023","9/22/2023","9/25/2023","NVDA","Option Expiration for NVDA 9/22/2023 Call $450.00","OEXP","2S","",""
"9/22/2023","9/22/2023","9/25/2023","CVNA","Option Expiration for CVNA 9/22/2023 Call $50.00","OEXP","2S","",""
"9/22/2023","9/22/2023","9/25/2023","CVNA","Option Expiration for CVNA 9/22/2023 Call $48.00","OEXP","2S","",""
"9/22/2023","9/22/2023","9/25/2023","UBER","UBER 9/22/2023 Call $42.00","STC","1","$2.49","$248.98"
"9/21/2023","9/21/2023","9/22/2023","META","META 9/22/2023 Put $290.00","STC","2","$1.56","$311.98"
"9/21/2023","9/21/2023","9/22/2023","UBER","UBER 9/22/2023 Call $42.00","BTO","1","$2.23","($223.00)"
"9/20/2023","9/20/2023","9/21/2023","META","META 9/22/2023 Put $290.00","BTO","2","$0.52","($104.00)"
"9/20/2023","9/20/2023","9/21/2023","CVNA","CVNA 9/22/2023 Call $48.00","BTO","2","$0.87","($174.00)"
"9/19/2023","9/19/2023","9/20/2023","CVNA","CVNA 9/22/2023 Call $50.00","BTO","1","$0.86","($86.00)"
"9/19/2023","9/19/2023","9/20/2023","CVNA","CVNA 9/22/2023 Call $50.00","BTO","1","$0.86","($86.00)"
"9/19/2023","9/19/2023","9/20/2023","NVDA","NVDA 9/22/2023 Call $450.00","BTO","1","$1.51","($151.00)"
"9/19/2023","9/19/2023","9/20/2023","NVDA","NVDA 9/22/2023 Call $450.00","BTO","1","$1.51","($151.00)"
"9/19/2023","9/19/2023","9/20/2023","DIS","DIS 9/22/2023 Put $84.00","STC","2","$1.55","$309.98"
"9/19/2023","9/19/2023","9/20/2023","TSLA","TSLA 9/22/2023 Put $260.00","STC","1","$3.40","$339.98"
"9/18/2023","9/18/2023","9/19/2023","TSLA","TSLA 9/22/2023 Put $260.00","BTO","1","$2.52","($252.00)"
"9/15/2023","9/15/2023","9/18/2023","NVDA","Option Expiration for NVDA 9/15/2023 Put $427.50","OEXP","2S","",""
"9/15/2023","9/15/2023","9/15/2023","MCRI","Cash Div: R/D 2023-09-01 P/D 2023-09-15 - 5 shares at 0.3","CDIV","","","$1.50"
"9/15/2023","9/15/2023","9/18/2023","TSLA","TSLA 9/22/2023 Put $265.00","STC","2","$2.87","$573.98"
"9/15/2023","9/15/2023","9/18/2023","TSLA","TSLA 9/22/2023 Put $265.00","BTO","1","$2.50","($250.00)"
"9/15/2023","9/15/2023","9/18/2023","TSLA","TSLA 9/22/2023 Put $265.00","BTO","1","$3.15","($315.00)"
"9/15/2023","9/15/2023","9/18/2023","DIS","DIS 9/22/2023 Put $84.00","BTO","2","$0.53","($106.00)"
"9/14/2023","9/14/2023","9/15/2023","DIS","DIS 9/15/2023 Call $85.00","STC","10","$0.29","$289.97"
"9/14/2023","9/14/2023","9/15/2023","DIS","DIS 9/15/2023 Call $84.00","STC","4","$0.80","$319.98"
"9/14/2023","9/14/2023","9/15/2023","TSLA","TSLA 9/15/2023 Call $280.00","STC","1","$1.44","$143.98"
"9/14/2023","9/14/2023","9/15/2023","DIS","DIS 9/15/2023 Call $85.00","BTO","10","$0.07","($70.00)"
"9/14/2023","9/14/2023","9/15/2023","TSLA","TSLA 9/15/2023 Call $280.00","BTO","1","$0.93","($93.00)"
"9/13/2023","9/13/2023","9/14/2023","DIS","DIS 9/15/2023 Call $84.00","BTO","4","$0.37","($148.00)"
"9/8/2023","9/8/2023","9/11/2023","TSLA","Option Expiration for TSLA 9/8/2023 Call $265.00","OEXP","2S","",""
"9/8/2023","9/8/2023","9/11/2023","TSLA","Option Expiration for TSLA 9/8/2023 Put $235.00","OEXP","6S","",""
"9/8/2023","9/8/2023","9/11/2023","NVDA","NVDA 9/15/2023 Put $427.50","BTO","2","$1.61","($322.00)"
"9/7/2023","9/7/2023","9/7/2023","JEPI","Cash Div: R/D 2023-09-05 P/D 2023-09-07 - 5 shares at 0.33817","CDIV","","","$1.69"
"9/7/2023","9/7/2023","9/8/2023","TSLA","TSLA 9/8/2023 Put $235.00","BTO","6","$0.18","($108.00)"
"9/5/2023","9/5/2023","9/5/2023","PFE","Cash Div: R/D 2023-07-28 P/D 2023-09-05 - 6 shares at 0.41","CDIV","","","$2.46"
"9/5/2023","9/5/2023","9/6/2023","TSLA","TSLA 9/8/2023 Call $265.00","BTO","2","$1.87","($374.00)"
"9/1/2023","9/1/2023","9/5/2023","NVDA","Option Expiration for NVDA 9/1/2023 Put $472.50","OEXP","2S","",""
"9/1/2023","9/1/2023","9/5/2023","NFLX","Option Expiration for NFLX 9/1/2023 Put $390.00","OEXP","11S","",""
"9/1/2023","9/1/2023","9/5/2023","NFLX","Option Expiration for NFLX 9/1/2023 Call $470.00","OEXP","5S","",""
"9/1/2023","9/1/2023","9/5/2023","NFLX","Option Expiration for NFLX 9/1/2023 Put $405.00","OEXP","2S","",""
"9/1/2023","9/1/2023","9/1/2023","F","Cash Div: R/D 2023-07-25 P/D 2023-09-01 - 5 shares at 0.15","CDIV","","","$0.75"
"9/1/2023","9/1/2023","9/5/2023","TSLA","TSLA 9/1/2023 Put $250.00","STC","2","$6.90","$1,379.97"
"8/31/2023","8/31/2023","8/31/2023","","Interest Payment","INT","","","$2.47"
"8/31/2023","8/31/2023","9/1/2023","NVDA","NVDA 9/1/2023 Put $472.50","BTO","2","$0.38","($76.00)"
"8/31/2023","8/31/2023","9/1/2023","TSLA","TSLA 9/1/2023 Put $250.00","BTO","2","$0.67","($134.00)"
"8/31/2023","8/31/2023","8/31/2023","","Transfer from Spending to Brokerage","XENT","","","$200.00"
"8/30/2023","8/30/2023","8/31/2023","NFLX","NFLX 9/1/2023 Call $470.00","BTO","5","$0.08","($40.00)"
"8/29/2023","8/29/2023","8/30/2023","NFLX","NFLX 9/1/2023 Put $390.00","BTO","1","$0.10","($10.00)"
"8/29/2023","8/29/2023","8/30/2023","NFLX","NFLX 9/1/2023 Put $390.00","BTO","1","$0.10","($10.00)"
"8/29/2023","8/29/2023","8/30/2023","NFLX","NFLX 9/1/2023 Put $390.00","BTO","1","$0.10","($10.00)"
"8/29/2023","8/29/2023","8/30/2023","NFLX","NFLX 9/1/2023 Put $390.00","BTO","1","$0.10","($10.00)"
"8/29/2023","8/29/2023","8/30/2023","NFLX","NFLX 9/1/2023 Put $390.00","BTO","1","$0.10","($10.00)"
"8/29/2023","8/29/2023","8/30/2023","NFLX","NFLX 9/1/2023 Put $390.00","BTO","1","$0.10","($10.00)"
"8/29/2023","8/29/2023","8/30/2023","NFLX","NFLX 9/1/2023 Put $390.00","BTO","4","$0.10","($40.00)"
"8/28/2023","8/28/2023","8/29/2023","NFLX","NFLX 9/1/2023 Put $390.00","BTO","1","$0.51","($51.00)"
"8/28/2023","8/28/2023","8/29/2023","NFLX","NFLX 9/1/2023 Put $395.00","STC","1","$0.72","$71.98"
"8/28/2023","8/28/2023","8/29/2023","NFLX","NFLX 9/1/2023 Put $395.00","BTO","1","$0.74","($74.00)"
"8/28/2023","8/28/2023","8/29/2023","NFLX","NFLX 9/1/2023 Put $405.00","BTO","1","$3.28","($328.00)"
"8/28/2023","8/28/2023","8/29/2023","NFLX","NFLX 9/1/2023 Put $405.00","BTO","1","$3.28","($328.00)"
"8/28/2023","8/28/2023","8/29/2023","TSLA","TSLA 9/1/2023 Call $247.50","STC","1","$2.48","$247.98"
"8/25/2023","8/25/2023","8/28/2023","DE","Option Expiration for DE 8/25/2023 Call $397.50","OEXP","1S","",""
"8/25/2023","8/25/2023","8/28/2023","TSLA","Option Expiration for TSLA 8/25/2023 Call $247.50","OEXP","3S","",""
"8/25/2023","8/25/2023","8/28/2023","TSLA","Option Expiration for TSLA 8/25/2023 Put $210.00","OEXP","1S","",""
"8/25/2023","8/25/2023","8/28/2023","META","Option Expiration for META 8/25/2023 Put $280.00","OEXP","2S","",""
"8/25/2023","8/25/2023","8/28/2023","NVDA","Option Expiration for NVDA 8/25/2023 Put $385.00","OEXP","1S","",""
"8/25/2023","8/25/2023","8/28/2023","TSLA","TSLA 9/1/2023 Call $247.50","BTO","1","$2.04","($204.00)"
"8/25/2023","8/25/2023","8/28/2023","META","META 8/25/2023 Put $287.50","STC","2","$3.10","$619.98"
"8/24/2023","8/24/2023","8/25/2023","NVDA","NVDA 8/25/2023 Put $385.00","BTO","1","$0.04","($4.00)"
"8/23/2023","8/23/2023","8/24/2023","DE","DE 8/25/2023 Call $397.50","BTO","1","$2.02","($202.00)"
"8/23/2023","8/23/2023","8/24/2023","META","META 8/25/2023 Put $287.50","BTO","2","$1.12","($224.00)"
"8/23/2023","8/23/2023","8/24/2023","TSLA","TSLA 8/25/2023 Call $247.50","BTO","3","$1.02","($306.00)"
"8/23/2023","8/23/2023","8/24/2023","META","META 8/25/2023 Put $280.00","BTO","2","$1.14","($228.00)"
"8/22/2023","8/22/2023","8/23/2023","META","META 8/25/2023 Call $290.00","STC","1","$6.10","$609.98"
"8/22/2023","8/22/2023","8/23/2023","UVXY","UVXY 8/25/2023 Put $18.50","STC","1","$1.11","$110.98"
"8/22/2023","8/22/2023","8/23/2023","UVXY","UVXY 8/25/2023 Put $18.50","STC","1","$1.10","$109.98"
"8/21/2023","8/21/2023","8/22/2023","TSLA","TSLA 8/25/2023 Call $242.50","STC","2","$0.84","$167.98"
"8/21/2023","8/21/2023","8/22/2023","TSLA","TSLA 8/25/2023 Call $242.50","BTO","2","$0.70","($140.00)"
"8/21/2023","8/21/2023","8/22/2023","META","META 8/25/2023 Put $275.00","STC","1","$1.48","$147.98"
"8/21/2023","8/21/2023","8/22/2023","META","META 8/25/2023 Call $290.00","BTO","1","$4.30","($430.00)"
"8/18/2023","8/18/2023","8/21/2023","TSLA","Option Expiration for TSLA 8/18/2023 Call $247.50","OEXP","2S","",""
"8/18/2023","8/18/2023","8/21/2023","TSLA","Option Expiration for TSLA 8/18/2023 Call $240.00","OEXP","7S","",""
"8/18/2023","8/18/2023","8/21/2023","TSLA","Option Expiration for TSLA 8/18/2023 Call $250.00","OEXP","2S","",""
"8/18/2023","8/18/2023","8/21/2023","TSLA","Option Expiration for TSLA 8/18/2023 Call $245.00","OEXP","2S","",""
"8/18/2023","8/18/2023","8/21/2023","BABA","Option Expiration for BABA 8/18/2023 Call $93.00","OEXP","5S","",""
"8/18/2023","8/18/2023","8/21/2023","TSLA","Option Expiration for TSLA 8/18/2023 Call $237.50","OEXP","5S","",""
"8/18/2023","8/18/2023","8/21/2023","PSQ","Option Expiration for PSQ 8/18/2023 Call $11.00","OEXP","5S","",""
"8/18/2023","8/18/2023","8/21/2023","NFLX","Option Expiration for NFLX 8/18/2023 Call $430.00","OEXP","2S","",""
"8/18/2023","8/18/2023","8/21/2023","NFLX","Option Expiration for NFLX 8/18/2023 Call $435.00","OEXP","1S","",""
"8/18/2023","8/18/2023","8/21/2023","UVXY","UVXY 8/25/2023 Put $18.50","BTO","2","$0.76","($152.00)"
"8/18/2023","8/18/2023","8/21/2023","META","META 8/25/2023 Put $275.00","BTO","1","$3.75","($375.00)"
"8/18/2023","8/18/2023","8/21/2023","TSLA","TSLA 8/25/2023 Put $210.00","BTO","1","$3.75","($375.00)"
